السنة,الربع,المنطقة,النشاط الاقتصادي - المستوى الثاني,حجم المنشأة,عدد المنشآت المملوكة للمرأة,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,13,,,,,,,,,,
2025,1,منطقة حائل,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,21,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,346,,,,,,,,,,
2025,1,منطقة نجران,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,10,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,4,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,21,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,14,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,17,,,,,,,,,,
2025,1,منطقة الباحة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,50,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,5,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,44,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,311,,,,,,,,,,
2025,1,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,7,,,,,,,,,,
2025,1,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,13,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,9,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,434,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,104,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,66,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,32,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,39,,,,,,,,,,
2025,1,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,19,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,70,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,266,,,,,,,,,,
2025,1,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,9,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,69,,,,,,,,,,
2025,1,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,7,,,,,,,,,,
2025,1,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,3,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,2,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,137,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,23,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,18,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,13,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,13,,,,,,,,,,
2025,1,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,8,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,17,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,126,,,,,,,,,,
2025,1,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,3,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,3,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,2,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,4052,,,,,,,,,,
2025,1,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,420,,,,,,,,,,
2025,1,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,711,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,447,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,9030,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2100,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2095,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1311,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1958,,,,,,,,,,
2025,1,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,906,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2857,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,7331,,,,,,,,,,
2025,1,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,626,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,60,,,,,,,,,,
2025,1,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,9,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,159,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,16,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,22,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,14,,,,,,,,,,
2025,1,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,13,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,108,,,,,,,,,,
2025,1,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,6,,,,,,,,,,
2025,1,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,3,,,,,,,,,,
2025,1,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,8,,,,,,,,,,
2025,1,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,16,,,,,,,,,,
2025,1,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,1,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,3,,,,,,,,,,
2025,1,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,3,,,,,,,,,,
2025,1,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,19,,,,,,,,,,
2025,1,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,صغيرة,6,,,,,,,,,,
2025,1,منطقة الباحة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,1,منطقة الجوف,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,1,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,صغيرة,16,,,,,,,,,,
2025,1,منطقة القصيم,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,4,,,,,,,,,,
2025,1,منطقة تبوك,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,1,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,1,منطقة حائل,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,1,منطقة عسير,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,17,,,,,,,,,,
2025,1,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,1,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,1,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,61,,,,,,,,,,
2025,1,منطقة الباحة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة الجوف,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,19,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,9,,,,,,,,,,
2025,1,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,170,,,,,,,,,,
2025,1,منطقة القصيم,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,83,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,50,,,,,,,,,,
2025,1,منطقة تبوك,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,44,,,,,,,,,,
2025,1,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,60,,,,,,,,,,
2025,1,منطقة حائل,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,21,,,,,,,,,,
2025,1,منطقة عسير,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,87,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,277,,,,,,,,,,
2025,1,منطقة نجران,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,19,,,,,,,,,,
2025,1,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة نجران,تجميع المياه ومعالجتها وتوصيلها,متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متوسطة,1,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,متوسطة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,صغيرة,833,,,,,,,,,,
2025,1,منطقة الباحة,تشييد المباني,صغيرة,30,,,,,,,,,,
2025,1,منطقة الجوف,تشييد المباني,صغيرة,43,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,صغيرة,18,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,صغيرة,1732,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,صغيرة,386,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,صغيرة,236,,,,,,,,,,
2025,1,منطقة تبوك,تشييد المباني,صغيرة,66,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,صغيرة,62,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,صغيرة,80,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,صغيرة,171,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,صغيرة,957,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,صغيرة,66,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,صغيرة,191,,,,,,,,,,
2025,1,منطقة الباحة,تشييد المباني,صغيرة,1,,,,,,,,,,
2025,1,منطقة الجوف,تشييد المباني,صغيرة,5,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,صغيرة,4,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,صغيرة,423,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,صغيرة,44,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,صغيرة,24,,,,,,,,,,
2025,1,منطقة تبوك,تشييد المباني,صغيرة,5,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,صغيرة,4,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,صغيرة,7,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,صغيرة,28,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,صغيرة,215,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,صغيرة,3,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,كبيرة,8,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,كبيرة,29,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,كبيرة,7,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,كبيرة,3,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,كبيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,كبيرة,18,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,كبيرة,36,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,كبيرة,1,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,كبيرة,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,كبيرة,17,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,متناهية الصغر,16636,,,,,,,,,,
2025,1,منطقة الباحة,تشييد المباني,متناهية الصغر,838,,,,,,,,,,
2025,1,منطقة الجوف,تشييد المباني,متناهية الصغر,1141,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,متناهية الصغر,1826,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,متناهية الصغر,31869,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,متناهية الصغر,8084,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,متناهية الصغر,5541,,,,,,,,,,
2025,1,منطقة تبوك,تشييد المباني,متناهية الصغر,2563,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,متناهية الصغر,3940,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,متناهية الصغر,3826,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,متناهية الصغر,6679,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,متناهية الصغر,17266,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,متناهية الصغر,3059,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,متناهية الصغر,1966,,,,,,,,,,
2025,1,منطقة الباحة,تشييد المباني,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الجوف,تشييد المباني,متناهية الصغر,7,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,متناهية الصغر,53,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,متناهية الصغر,1688,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,متناهية الصغر,236,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,متناهية الصغر,40,,,,,,,,,,
2025,1,منطقة تبوك,تشييد المباني,متناهية الصغر,34,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,متناهية الصغر,43,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,متناهية الصغر,16,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,متناهية الصغر,281,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,متناهية الصغر,79,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,متوسطة,68,,,,,,,,,,
2025,1,منطقة الباحة,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة الجوف,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,متوسطة,328,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,متوسطة,59,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,متوسطة,12,,,,,,,,,,
2025,1,منطقة تبوك,تشييد المباني,متوسطة,3,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,متوسطة,3,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,متوسطة,7,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,متوسطة,56,,,,,,,,,,
2025,1,منطقة نجران,تشييد المباني,متوسطة,5,,,,,,,,,,
2025,1,المنطقة الشرقية,تشييد المباني,متوسطة,63,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,تشييد المباني,متوسطة,206,,,,,,,,,,
2025,1,منطقة القصيم,تشييد المباني,متوسطة,17,,,,,,,,,,
2025,1,منطقة المدينة المنورة,تشييد المباني,متوسطة,6,,,,,,,,,,
2025,1,منطقة جازان,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة حائل,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,1,منطقة عسير,تشييد المباني,متوسطة,5,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تشييد المباني,متوسطة,53,,,,,,,,,,
2025,1,منطقة الرياض,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,تعدين الفحم والليغنيت,صغيرة,3,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,تعدين الفحم والليغنيت,متناهية الصغر,8,,,,,,,,,,
2025,1,منطقة القصيم,تعدين الفحم والليغنيت,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة تبوك,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة حائل,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة عسير,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين الفحم والليغنيت,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة نجران,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة حائل,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين الفحم والليغنيت,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة الرياض,تعدين ركازات الفلزات,صغيرة,3,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين ركازات الفلزات,صغيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,تعدين ركازات الفلزات,صغيرة,2,,,,,,,,,,
2025,1,منطقة الرياض,تعدين ركازات الفلزات,صغيرة,2,,,,,,,,,,
2025,1,المنطقة الشرقية,تعدين ركازات الفلزات,متناهية الصغر,16,,,,,,,,,,
2025,1,منطقة الجوف,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,تعدين ركازات الفلزات,متناهية الصغر,18,,,,,,,,,,
2025,1,منطقة القصيم,تعدين ركازات الفلزات,متناهية الصغر,7,,,,,,,,,,
2025,1,منطقة جازان,تعدين ركازات الفلزات,متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة عسير,تعدين ركازات الفلزات,متناهية الصغر,11,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين ركازات الفلزات,متناهية الصغر,10,,,,,,,,,,
2025,1,منطقة نجران,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,1,المنطقة الشرقية,تعدين ركازات الفلزات,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,1,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة تبوك,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,3,,,,,,,,,,
