السنة,الربع,المنطقة,النشاط الاقتصادي - المستوى الثاني,حجم المنشأة,عدد المنشآت المملوكة للمرأة,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,345,,,,,,,,,,
2025,2,منطقة نجران,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متناهية الصغر,9,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,4,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,22,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,14,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,17,,,,,,,,,,
2025,2,منطقة الباحة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,45,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,6,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية",متوسطة,40,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,317,,,,,,,,,,
2025,2,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,6,,,,,,,,,,
2025,2,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,15,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,11,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,462,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,107,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,62,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,32,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,39,,,,,,,,,,
2025,2,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,21,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,72,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,278,,,,,,,,,,
2025,2,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,11,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,67,,,,,,,,,,
2025,2,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,6,,,,,,,,,,
2025,2,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,3,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,3,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,145,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,23,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,18,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,12,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,15,,,,,,,,,,
2025,2,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,8,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,16,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,127,,,,,,,,,,
2025,2,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",صغيرة,3,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,3,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",كبيرة,2,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,4118,,,,,,,,,,
2025,2,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,422,,,,,,,,,,
2025,2,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,720,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,445,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,8955,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2097,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2148,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1282,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1983,,,,,,,,,,
2025,2,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,913,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,2924,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,7294,,,,,,,,,,
2025,2,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,643,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,63,,,,,,,,,,
2025,2,منطقة الباحة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة الجوف,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,8,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,3,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,193,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,19,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,24,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,15,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,14,,,,,,,,,,
2025,2,منطقة حائل,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,7,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,16,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,107,,,,,,,,,,
2025,2,منطقة نجران,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متناهية الصغر,9,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,6,,,,,,,,,,
2025,2,منطقة المدينة المنورة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,2,المنطقة الشرقية,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,9,,,,,,,,,,
2025,2,منطقة الرياض,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,17,,,,,,,,,,
2025,2,منطقة القصيم,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,2,,,,,,,,,,
2025,2,منطقة تبوك,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,3,,,,,,,,,,
2025,2,منطقة جازان,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,3,,,,,,,,,,
2025,2,منطقة عسير,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,"تجارة الجملة والتجزئة ، وإصلاح المركبات ذات المحركات والدراجات النارية",متوسطة,19,,,,,,,,,,
2025,2,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,صغيرة,6,,,,,,,,,,
2025,2,منطقة الباحة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,2,منطقة الجوف,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,2,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,صغيرة,19,,,,,,,,,,
2025,2,منطقة القصيم,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,4,,,,,,,,,,
2025,2,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,2,منطقة حائل,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,2,منطقة عسير,تجميع المياه ومعالجتها وتوصيلها,صغيرة,2,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,18,,,,,,,,,,
2025,2,منطقة نجران,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,2,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,صغيرة,3,,,,,,,,,,
2025,2,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,صغيرة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,62,,,,,,,,,,
2025,2,منطقة الباحة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,17,,,,,,,,,,
2025,2,منطقة الجوف,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,18,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,11,,,,,,,,,,
2025,2,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,172,,,,,,,,,,
2025,2,منطقة القصيم,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,79,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,55,,,,,,,,,,
2025,2,منطقة تبوك,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,44,,,,,,,,,,
2025,2,منطقة جازان,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,59,,,,,,,,,,
2025,2,منطقة حائل,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,22,,,,,,,,,,
2025,2,منطقة عسير,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,93,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,285,,,,,,,,,,
2025,2,منطقة نجران,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,22,,,,,,,,,,
2025,2,المنطقة الشرقية,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تجميع المياه ومعالجتها وتوصيلها,متناهية الصغر,3,,,,,,,,,,
2025,2,منطقة الرياض,تجميع المياه ومعالجتها وتوصيلها,متوسطة,2,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تجميع المياه ومعالجتها وتوصيلها,متوسطة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,صغيرة,876,,,,,,,,,,
2025,2,منطقة الباحة,تشييد المباني,صغيرة,31,,,,,,,,,,
2025,2,منطقة الجوف,تشييد المباني,صغيرة,45,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,صغيرة,20,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,صغيرة,1940,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,صغيرة,433,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,صغيرة,259,,,,,,,,,,
2025,2,منطقة تبوك,تشييد المباني,صغيرة,73,,,,,,,,,,
2025,2,منطقة جازان,تشييد المباني,صغيرة,69,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,صغيرة,85,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,صغيرة,203,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,صغيرة,1002,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,صغيرة,75,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,صغيرة,198,,,,,,,,,,
2025,2,منطقة الباحة,تشييد المباني,صغيرة,1,,,,,,,,,,
2025,2,منطقة الجوف,تشييد المباني,صغيرة,4,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,صغيرة,6,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,صغيرة,491,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,صغيرة,61,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,صغيرة,24,,,,,,,,,,
2025,2,منطقة تبوك,تشييد المباني,صغيرة,5,,,,,,,,,,
2025,2,منطقة جازان,تشييد المباني,صغيرة,4,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,صغيرة,5,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,صغيرة,40,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,صغيرة,221,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,صغيرة,5,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,كبيرة,8,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,كبيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,كبيرة,33,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,كبيرة,4,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,كبيرة,3,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,كبيرة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,كبيرة,18,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,كبيرة,33,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,كبيرة,2,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,كبيرة,2,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,كبيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,كبيرة,16,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,متناهية الصغر,17322,,,,,,,,,,
2025,2,منطقة الباحة,تشييد المباني,متناهية الصغر,851,,,,,,,,,,
2025,2,منطقة الجوف,تشييد المباني,متناهية الصغر,1154,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,متناهية الصغر,1870,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,متناهية الصغر,32829,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,متناهية الصغر,8384,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,متناهية الصغر,5770,,,,,,,,,,
2025,2,منطقة تبوك,تشييد المباني,متناهية الصغر,2572,,,,,,,,,,
2025,2,منطقة جازان,تشييد المباني,متناهية الصغر,4013,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,متناهية الصغر,4050,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,متناهية الصغر,6873,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,متناهية الصغر,17697,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,متناهية الصغر,3315,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,متناهية الصغر,3119,,,,,,,,,,
2025,2,منطقة الباحة,تشييد المباني,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة الجوف,تشييد المباني,متناهية الصغر,8,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,متناهية الصغر,70,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,متناهية الصغر,2233,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,متناهية الصغر,274,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,متناهية الصغر,47,,,,,,,,,,
2025,2,منطقة تبوك,تشييد المباني,متناهية الصغر,16,,,,,,,,,,
2025,2,منطقة جازان,تشييد المباني,متناهية الصغر,9,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,متناهية الصغر,55,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,متناهية الصغر,23,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,متناهية الصغر,282,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,متناهية الصغر,95,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,متوسطة,64,,,,,,,,,,
2025,2,منطقة الباحة,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,2,منطقة الجوف,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,متوسطة,326,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,متوسطة,55,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,متوسطة,13,,,,,,,,,,
2025,2,منطقة تبوك,تشييد المباني,متوسطة,5,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,متوسطة,2,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,متوسطة,10,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,متوسطة,58,,,,,,,,,,
2025,2,منطقة نجران,تشييد المباني,متوسطة,5,,,,,,,,,,
2025,2,المنطقة الشرقية,تشييد المباني,متوسطة,68,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,2,منطقة الرياض,تشييد المباني,متوسطة,212,,,,,,,,,,
2025,2,منطقة القصيم,تشييد المباني,متوسطة,17,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تشييد المباني,متوسطة,8,,,,,,,,,,
2025,2,منطقة جازان,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,2,منطقة حائل,تشييد المباني,متوسطة,1,,,,,,,,,,
2025,2,منطقة عسير,تشييد المباني,متوسطة,12,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تشييد المباني,متوسطة,58,,,,,,,,,,
2025,2,منطقة الرياض,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,تعدين الفحم والليغنيت,صغيرة,2,,,,,,,,,,
2025,2,منطقة القصيم,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين الفحم والليغنيت,صغيرة,1,,,,,,,,,,
2025,2,المنطقة الشرقية,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة الرياض,تعدين الفحم والليغنيت,متناهية الصغر,9,,,,,,,,,,
2025,2,منطقة القصيم,تعدين الفحم والليغنيت,متناهية الصغر,3,,,,,,,,,,
2025,2,منطقة تبوك,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة حائل,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة عسير,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين الفحم والليغنيت,متناهية الصغر,4,,,,,,,,,,
2025,2,منطقة نجران,تعدين الفحم والليغنيت,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة حائل,تعدين الفحم والليغنيت,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين الفحم والليغنيت,متناهية الصغر,3,,,,,,,,,,
2025,2,منطقة الرياض,تعدين ركازات الفلزات,صغيرة,3,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين ركازات الفلزات,صغيرة,2,,,,,,,,,,
2025,2,المنطقة الشرقية,تعدين ركازات الفلزات,صغيرة,2,,,,,,,,,,
2025,2,منطقة الرياض,تعدين ركازات الفلزات,صغيرة,2,,,,,,,,,,
2025,2,المنطقة الشرقية,تعدين ركازات الفلزات,متناهية الصغر,15,,,,,,,,,,
2025,2,منطقة الجوف,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة الرياض,تعدين ركازات الفلزات,متناهية الصغر,20,,,,,,,,,,
2025,2,منطقة القصيم,تعدين ركازات الفلزات,متناهية الصغر,6,,,,,,,,,,
2025,2,منطقة جازان,تعدين ركازات الفلزات,متناهية الصغر,5,,,,,,,,,,
2025,2,منطقة عسير,تعدين ركازات الفلزات,متناهية الصغر,11,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين ركازات الفلزات,متناهية الصغر,8,,,,,,,,,,
2025,2,منطقة نجران,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,2,المنطقة الشرقية,تعدين ركازات الفلزات,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة الرياض,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تعدين ركازات الفلزات,متناهية الصغر,2,,,,,,,,,,
2025,2,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة المدينة المنورة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,3,,,,,,,,,,
2025,2,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,10,,,,,,,,,,
2025,2,منطقة الحدود الشمالية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,1,,,,,,,,,,
2025,2,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,15,,,,,,,,,,
